,sst,chl,kd_490,par,Zeu
1257,20.0,12.0,12.0,16.0,12.0
1258,20.0,12.0,12.0,16.0,12.0
1259,20.0,12.0,12.0,16.0,12.0
1260,20.0,12.0,12.0,16.0,12.0
1261,20.0,12.0,12.0,16.0,12.0
1262,20.0,12.0,12.0,16.0,12.0
1263,20.0,12.0,12.0,16.0,12.0
1264,20.0,12.0,12.0,16.0,12.0
1265,20.0,12.0,12.0,16.0,12.0
1266,20.0,12.0,12.0,16.0,12.0
1267,20.0,12.0,12.0,16.0,12.0
1268,20.0,12.0,12.0,16.0,12.0
1269,20.0,12.0,12.0,16.0,12.0
1270,20.0,12.0,12.0,16.0,12.0
1271,20.0,12.0,12.0,16.0,12.0
1272,20.0,12.0,12.0,16.0,12.0
1273,20.0,12.0,12.0,16.0,12.0
1274,20.0,12.0,12.0,16.0,12.0
1275,20.0,14.0,14.0,16.0,14.0
1276,20.0,14.0,14.0,16.0,14.0
1277,20.0,14.0,14.0,16.0,14.0
1278,20.0,14.0,14.0,16.0,14.0
1279,20.0,14.0,14.0,16.0,14.0
1280,20.0,14.0,14.0,16.0,14.0
1281,20.0,14.0,14.0,16.0,14.0
1282,20.0,14.0,14.0,16.0,14.0
1283,20.0,14.0,14.0,16.0,14.0
1284,20.0,11.0,11.0,18.0,11.0
1285,20.0,11.0,11.0,18.0,11.0
1286,20.0,11.0,11.0,18.0,11.0
1287,20.0,11.0,11.0,18.0,11.0
1288,20.0,11.0,11.0,18.0,11.0
1289,20.0,11.0,11.0,18.0,11.0
1290,20.0,11.0,11.0,18.0,11.0
1291,20.0,11.0,11.0,18.0,11.0
1292,20.0,11.0,11.0,18.0,11.0
1293,20.0,11.0,11.0,15.0,11.0
1294,20.0,11.0,11.0,15.0,11.0
1295,20.0,11.0,11.0,15.0,11.0
1296,20.0,12.0,12.0,15.0,12.0
1297,20.0,13.0,13.0,15.0,13.0
1298,20.0,14.0,14.0,15.0,14.0
1299,20.0,14.0,14.0,15.0,14.0
1300,20.0,14.0,14.0,15.0,14.0
1301,20.0,13.0,13.0,15.0,13.0
1302,20.0,12.0,12.0,15.0,12.0
1303,20.0,13.0,13.0,15.0,13.0
1304,20.0,13.0,13.0,15.0,13.0
1305,20.0,13.0,13.0,15.0,13.0
1306,20.0,13.0,13.0,15.0,13.0
1307,20.0,13.0,13.0,15.0,13.0
1308,20.0,13.0,13.0,15.0,13.0
1309,20.0,12.0,12.0,15.0,12.0
1310,20.0,12.0,12.0,15.0,12.0
1311,20.0,12.0,12.0,15.0,12.0
1312,20.0,12.0,12.0,15.0,12.0
1313,20.0,10.0,10.0,16.0,10.0
1314,20.0,9.0,9.0,16.0,9.0
1315,20.0,8.0,8.0,16.0,8.0
1316,20.0,7.0,7.0,16.0,7.0
1317,20.0,8.0,8.0,16.0,8.0
1318,20.0,8.0,8.0,16.0,8.0
1319,20.0,9.0,9.0,16.0,9.0
1320,20.0,9.0,9.0,16.0,9.0
1321,20.0,8.0,8.0,16.0,8.0
1322,20.0,8.0,8.0,16.0,8.0
1323,20.0,10.0,10.0,16.0,10.0
1324,20.0,9.0,9.0,16.0,9.0
1325,20.0,9.0,9.0,16.0,9.0
1326,20.0,9.0,9.0,16.0,9.0
1327,20.0,9.0,9.0,16.0,9.0
1328,20.0,10.0,10.0,16.0,10.0
1329,20.0,10.0,10.0,16.0,10.0
1330,20.0,10.0,10.0,16.0,10.0
1331,20.0,9.0,9.0,16.0,9.0
1332,20.0,8.0,8.0,15.0,8.0
1333,20.0,8.0,8.0,15.0,8.0
1334,20.0,8.0,8.0,15.0,8.0
1335,20.0,9.0,9.0,15.0,9.0
1336,20.0,8.0,8.0,15.0,8.0
1337,20.0,9.0,9.0,15.0,9.0
1338,20.0,8.0,8.0,15.0,8.0
1339,20.0,7.0,7.0,15.0,7.0
1340,20.0,6.0,6.0,15.0,6.0
1341,20.0,7.0,7.0,15.0,7.0
1342,20.0,6.0,6.0,15.0,6.0
1343,20.0,6.0,6.0,15.0,6.0
1344,20.0,5.0,5.0,15.0,5.0
1345,20.0,5.0,5.0,15.0,5.0
1346,20.0,5.0,5.0,15.0,5.0
1347,20.0,5.0,5.0,16.0,5.0
1348,20.0,4.0,4.0,14.0,4.0
1349,20.0,4.0,4.0,14.0,4.0
1350,20.0,4.0,4.0,15.0,4.0
1351,20.0,5.0,5.0,15.0,5.0
1352,20.0,5.0,5.0,15.0,5.0
1353,20.0,5.0,5.0,15.0,5.0
1354,20.0,5.0,5.0,14.0,5.0
1355,20.0,5.0,5.0,14.0,5.0
1356,20.0,7.0,7.0,13.0,7.0
1357,20.0,7.0,7.0,13.0,7.0
1358,20.0,7.0,7.0,14.0,7.0
1359,20.0,6.0,6.0,14.0,6.0
1360,20.0,5.0,5.0,14.0,5.0
1361,20.0,5.0,5.0,14.0,5.0
1362,20.0,5.0,5.0,14.0,5.0
1363,20.0,5.0,5.0,13.0,5.0
1364,20.0,5.0,5.0,13.0,5.0
1365,20.0,5.0,5.0,13.0,5.0
1366,20.0,5.0,5.0,13.0,5.0
1367,20.0,5.0,5.0,13.0,5.0
1368,20.0,6.0,6.0,13.0,6.0
1369,20.0,5.0,5.0,13.0,5.0
1370,20.0,5.0,5.0,13.0,5.0
1371,20.0,5.0,5.0,13.0,5.0
1372,20.0,6.0,6.0,12.0,6.0
1373,20.0,6.0,6.0,13.0,6.0
1374,20.0,6.0,6.0,13.0,6.0
1375,20.0,7.0,7.0,14.0,7.0
1376,20.0,7.0,7.0,14.0,7.0
1377,20.0,7.0,7.0,14.0,7.0
1378,20.0,6.0,6.0,14.0,6.0
1379,20.0,7.0,7.0,14.0,7.0
1380,20.0,8.0,8.0,14.0,8.0
1381,20.0,9.0,9.0,14.0,9.0
1382,20.0,9.0,9.0,14.0,9.0
1383,20.0,10.0,10.0,14.0,10.0
1384,20.0,10.0,10.0,14.0,10.0
1385,20.0,9.0,9.0,15.0,9.0
1386,20.0,10.0,10.0,15.0,10.0
1387,20.0,2.0,2.0,17.0,2.0
1388,20.0,2.0,2.0,16.0,2.0
1389,20.0,3.0,3.0,16.0,3.0
1390,20.0,3.0,3.0,16.0,3.0
1391,20.0,4.0,4.0,16.0,4.0
1392,20.0,5.0,5.0,16.0,5.0
1393,20.0,8.0,8.0,16.0,8.0
1394,20.0,9.0,9.0,16.0,9.0
1395,20.0,9.0,9.0,16.0,9.0
1396,20.0,8.0,8.0,16.0,8.0
1397,20.0,7.0,7.0,16.0,7.0
1398,20.0,7.0,7.0,16.0,7.0
1399,20.0,8.0,8.0,16.0,8.0
1400,20.0,8.0,8.0,16.0,8.0
1401,20.0,7.0,7.0,16.0,7.0
1402,20.0,8.0,8.0,16.0,8.0
1403,20.0,8.0,8.0,16.0,8.0
1404,20.0,8.0,8.0,16.0,8.0
1405,20.0,8.0,8.0,16.0,8.0
1406,20.0,8.0,8.0,16.0,8.0
1407,20.0,8.0,8.0,16.0,8.0
1408,20.0,8.0,8.0,16.0,8.0
1409,20.0,9.0,9.0,16.0,9.0
1410,20.0,9.0,9.0,17.0,9.0
1411,20.0,9.0,9.0,17.0,9.0
1412,20.0,9.0,9.0,17.0,9.0
1413,20.0,10.0,10.0,17.0,10.0
1414,20.0,11.0,11.0,17.0,11.0
1415,20.0,11.0,11.0,17.0,11.0
1416,20.0,11.0,11.0,18.0,11.0
1417,20.0,10.0,10.0,18.0,10.0
1418,20.0,9.0,9.0,18.0,9.0
1419,20.0,10.0,10.0,18.0,10.0
1420,20.0,12.0,12.0,18.0,12.0
1421,20.0,11.0,11.0,18.0,11.0
1422,20.0,10.0,10.0,18.0,10.0
1423,20.0,9.0,9.0,17.0,9.0
1424,20.0,9.0,9.0,17.0,9.0
1425,20.0,9.0,9.0,18.0,9.0
1426,20.0,5.0,5.0,18.0,5.0
1427,20.0,5.0,5.0,18.0,5.0
1428,20.0,5.0,5.0,18.0,5.0
1429,20.0,5.0,5.0,18.0,5.0
1430,20.0,5.0,5.0,18.0,5.0
1431,20.0,5.0,5.0,18.0,5.0
1432,20.0,5.0,5.0,18.0,5.0
1433,20.0,4.0,4.0,18.0,4.0
1434,20.0,4.0,4.0,18.0,4.0
1435,20.0,4.0,4.0,18.0,4.0
1436,20.0,4.0,4.0,18.0,4.0
1437,20.0,4.0,4.0,18.0,4.0
1438,20.0,4.0,4.0,18.0,4.0
1439,20.0,4.0,4.0,18.0,4.0
1440,20.0,5.0,5.0,18.0,5.0
1441,20.0,5.0,5.0,18.0,5.0
1442,20.0,5.0,5.0,18.0,5.0
1443,20.0,5.0,5.0,18.0,5.0
1444,20.0,5.0,5.0,18.0,5.0
1445,20.0,5.0,5.0,18.0,5.0
1446,20.0,5.0,5.0,18.0,5.0
1447,20.0,5.0,5.0,18.0,5.0
1448,20.0,5.0,5.0,18.0,5.0
1449,20.0,5.0,5.0,18.0,5.0
1450,20.0,5.0,5.0,18.0,5.0
1451,20.0,5.0,5.0,18.0,5.0
1452,20.0,2.0,2.0,18.0,2.0
1453,20.0,2.0,2.0,18.0,2.0
1454,20.0,2.0,2.0,18.0,2.0
1455,20.0,2.0,2.0,18.0,2.0
1456,20.0,4.0,4.0,16.0,4.0
1457,20.0,4.0,4.0,16.0,4.0
1458,20.0,4.0,4.0,16.0,4.0
1459,20.0,4.0,4.0,16.0,4.0
1460,20.0,4.0,4.0,16.0,4.0
1461,20.0,1.0,1.0,16.0,1.0
1462,20.0,1.0,1.0,16.0,1.0
1463,20.0,1.0,1.0,16.0,1.0
1464,20.0,1.0,1.0,16.0,1.0
1465,20.0,1.0,1.0,16.0,1.0
1466,20.0,1.0,1.0,16.0,1.0
1467,20.0,1.0,1.0,16.0,1.0
1468,20.0,1.0,1.0,16.0,1.0
1469,20.0,1.0,1.0,16.0,1.0
1470,20.0,1.0,1.0,16.0,1.0
1471,20.0,1.0,1.0,16.0,1.0
1472,20.0,1.0,1.0,16.0,1.0
1473,20.0,1.0,1.0,16.0,1.0
1474,20.0,1.0,1.0,16.0,1.0
1475,20.0,3.0,3.0,16.0,3.0
1476,20.0,3.0,3.0,16.0,3.0
1477,20.0,3.0,3.0,16.0,3.0
1478,20.0,3.0,3.0,16.0,3.0
1479,20.0,3.0,3.0,16.0,3.0
1480,20.0,3.0,3.0,16.0,3.0
1481,20.0,3.0,3.0,16.0,3.0
1482,20.0,0.0,0.0,16.0,0.0
1483,20.0,0.0,0.0,16.0,0.0
1484,20.0,0.0,0.0,16.0,0.0
1485,20.0,0.0,0.0,16.0,0.0
1486,20.0,0.0,0.0,16.0,0.0
1487,20.0,0.0,0.0,16.0,0.0
1488,20.0,0.0,0.0,16.0,0.0
1489,20.0,1.0,1.0,15.0,1.0
1490,20.0,1.0,1.0,15.0,1.0
1491,20.0,1.0,1.0,15.0,1.0
1492,20.0,1.0,1.0,15.0,1.0
1493,20.0,1.0,1.0,15.0,1.0
1494,20.0,1.0,1.0,15.0,1.0
1495,20.0,1.0,1.0,15.0,1.0
1496,20.0,1.0,1.0,15.0,1.0
1497,20.0,1.0,1.0,15.0,1.0
1498,20.0,1.0,1.0,15.0,1.0
1499,20.0,1.0,1.0,15.0,1.0
1500,20.0,1.0,1.0,15.0,1.0
1501,20.0,1.0,1.0,15.0,1.0
1502,20.0,1.0,1.0,15.0,1.0
1503,20.0,1.0,1.0,15.0,1.0
1504,20.0,1.0,1.0,15.0,1.0
1505,20.0,1.0,1.0,15.0,1.0
1506,20.0,1.0,1.0,15.0,1.0
1507,20.0,1.0,1.0,15.0,1.0
1508,20.0,1.0,1.0,15.0,1.0
1509,20.0,1.0,1.0,14.0,1.0
1510,20.0,1.0,1.0,14.0,1.0
1511,20.0,1.0,1.0,14.0,1.0
1512,20.0,1.0,1.0,14.0,1.0
1513,20.0,1.0,1.0,14.0,1.0
1514,20.0,1.0,1.0,14.0,1.0
1515,20.0,1.0,1.0,14.0,1.0
1516,20.0,11.0,11.0,20.0,11.0
1517,20.0,12.0,12.0,20.0,12.0
1518,20.0,11.0,11.0,20.0,11.0
1519,20.0,13.0,13.0,20.0,13.0
1520,20.0,13.0,13.0,20.0,13.0
1521,20.0,12.0,12.0,20.0,12.0
1522,20.0,12.0,12.0,20.0,12.0
1523,20.0,12.0,12.0,20.0,12.0
1524,20.0,12.0,12.0,20.0,12.0
1525,20.0,6.0,6.0,20.0,6.0
1526,20.0,11.0,11.0,20.0,11.0
1527,20.0,10.0,10.0,20.0,10.0
1528,20.0,9.0,9.0,20.0,9.0
1529,20.0,9.0,9.0,20.0,9.0
1530,20.0,7.0,7.0,20.0,7.0
1531,20.0,8.0,8.0,20.0,8.0
1532,20.0,12.0,12.0,20.0,12.0
1533,20.0,8.0,8.0,20.0,8.0
1534,20.0,8.0,8.0,20.0,8.0
1535,20.0,11.0,11.0,20.0,11.0
1536,20.0,10.0,10.0,20.0,10.0
1537,20.0,14.0,14.0,20.0,14.0
1538,20.0,12.0,12.0,20.0,12.0
1539,20.0,12.0,12.0,20.0,12.0
1540,20.0,11.0,11.0,19.0,11.0
1541,20.0,15.0,15.0,20.0,15.0
1542,20.0,15.0,15.0,20.0,15.0
1543,20.0,17.0,17.0,20.0,17.0
1544,20.0,14.0,14.0,20.0,14.0
1545,20.0,15.0,15.0,20.0,15.0
1546,20.0,12.0,12.0,20.0,12.0
1547,20.0,12.0,12.0,20.0,12.0
1548,20.0,13.0,13.0,20.0,13.0
1549,20.0,13.0,13.0,20.0,13.0
1550,20.0,8.0,8.0,20.0,8.0
1551,20.0,10.0,10.0,20.0,10.0
1552,20.0,8.0,8.0,20.0,8.0
1553,20.0,9.0,9.0,20.0,9.0
1554,20.0,10.0,10.0,20.0,10.0
1555,20.0,14.0,14.0,20.0,14.0
1556,20.0,7.0,7.0,20.0,7.0
1557,20.0,9.0,9.0,20.0,9.0
1558,20.0,11.0,11.0,20.0,11.0
1559,20.0,13.0,13.0,20.0,13.0
1560,20.0,14.0,14.0,20.0,14.0
1561,20.0,18.0,18.0,20.0,18.0
1562,20.0,16.0,16.0,20.0,16.0
1563,20.0,9.0,9.0,20.0,9.0
1564,20.0,16.0,16.0,20.0,16.0
1565,20.0,13.0,13.0,20.0,13.0
1566,20.0,12.0,12.0,20.0,12.0
1567,20.0,10.0,10.0,20.0,10.0
1568,20.0,12.0,12.0,20.0,12.0
1569,20.0,13.0,13.0,20.0,13.0
1570,20.0,15.0,15.0,20.0,15.0
1571,20.0,15.0,15.0,20.0,15.0
1572,20.0,13.0,13.0,20.0,13.0
1573,20.0,6.0,6.0,20.0,6.0
1574,20.0,3.0,3.0,20.0,3.0
1575,20.0,5.0,5.0,20.0,5.0
1576,20.0,9.0,9.0,20.0,9.0
1577,20.0,13.0,13.0,20.0,13.0
1578,20.0,11.0,11.0,20.0,11.0
1579,20.0,10.0,10.0,20.0,10.0
1580,20.0,11.0,11.0,20.0,11.0
1581,20.0,12.0,12.0,20.0,12.0
1582,20.0,10.0,10.0,20.0,10.0
1583,20.0,10.0,10.0,20.0,10.0
1584,20.0,11.0,11.0,20.0,11.0
1585,20.0,11.0,11.0,20.0,11.0
1586,20.0,7.0,7.0,15.0,7.0
1587,20.0,7.0,7.0,15.0,7.0
1588,20.0,6.0,6.0,14.0,6.0
1589,20.0,6.0,6.0,14.0,6.0
1590,20.0,6.0,6.0,14.0,6.0
1591,20.0,6.0,6.0,12.0,6.0
1592,20.0,6.0,6.0,12.0,6.0
1593,20.0,5.0,5.0,13.0,5.0
1594,20.0,7.0,7.0,14.0,7.0
1595,20.0,7.0,7.0,14.0,7.0
1596,20.0,8.0,8.0,14.0,8.0
1597,20.0,8.0,8.0,14.0,8.0
1598,20.0,7.0,7.0,14.0,7.0
1599,20.0,5.0,5.0,14.0,5.0
1600,20.0,5.0,5.0,14.0,5.0
1601,20.0,7.0,7.0,14.0,7.0
1602,20.0,7.0,7.0,14.0,7.0
1603,20.0,10.0,10.0,13.0,10.0
1604,20.0,9.0,9.0,13.0,9.0
1605,20.0,0.0,0.0,11.0,0.0
1606,20.0,3.0,3.0,12.0,3.0
1607,20.0,3.0,3.0,12.0,3.0
1608,20.0,3.0,3.0,13.0,3.0
1609,20.0,3.0,3.0,13.0,3.0
1610,20.0,3.0,3.0,12.0,3.0
1611,20.0,3.0,3.0,12.0,3.0
1612,20.0,4.0,4.0,11.0,4.0
1613,20.0,4.0,4.0,11.0,4.0
1614,20.0,1.0,1.0,11.0,1.0
1615,20.0,1.0,1.0,11.0,1.0
1616,20.0,2.0,2.0,12.0,2.0
1617,20.0,2.0,2.0,12.0,2.0
1618,20.0,2.0,2.0,12.0,2.0
1619,20.0,0.0,0.0,7.0,0.0
1620,20.0,0.0,0.0,7.0,0.0
1621,20.0,0.0,0.0,7.0,0.0
1622,20.0,6.0,6.0,10.0,6.0
1623,20.0,6.0,6.0,10.0,6.0
1624,20.0,6.0,6.0,10.0,6.0
1625,20.0,9.0,9.0,13.0,9.0
1626,20.0,9.0,9.0,13.0,9.0
1627,20.0,8.0,8.0,13.0,8.0
1628,20.0,8.0,8.0,13.0,8.0
1629,20.0,8.0,8.0,13.0,8.0
1630,20.0,4.0,4.0,15.0,4.0
1631,20.0,4.0,4.0,15.0,4.0
1632,20.0,4.0,4.0,15.0,4.0
1633,20.0,4.0,4.0,15.0,4.0
1634,20.0,4.0,4.0,15.0,4.0
1635,20.0,4.0,4.0,15.0,4.0
1636,20.0,5.0,5.0,17.0,5.0
1637,20.0,5.0,5.0,17.0,5.0
1638,20.0,5.0,5.0,17.0,5.0
1639,20.0,8.0,8.0,20.0,8.0
1640,20.0,8.0,8.0,20.0,8.0
1641,20.0,8.0,8.0,20.0,8.0
1642,20.0,8.0,8.0,20.0,8.0
1643,20.0,12.0,12.0,20.0,12.0
1644,20.0,12.0,12.0,20.0,12.0
1645,20.0,15.0,15.0,19.0,15.0
1646,20.0,15.0,15.0,19.0,15.0
1647,20.0,5.0,5.0,18.0,5.0
1648,20.0,5.0,5.0,18.0,5.0
1649,20.0,5.0,5.0,17.0,5.0
1650,20.0,6.0,6.0,17.0,6.0
1651,20.0,6.0,6.0,17.0,6.0
1652,20.0,12.0,12.0,14.0,12.0
1653,20.0,9.0,9.0,14.0,9.0
1654,20.0,10.0,10.0,15.0,10.0
1655,20.0,11.0,11.0,16.0,11.0
1656,20.0,10.0,10.0,17.0,10.0
1657,20.0,10.0,10.0,17.0,10.0
1658,20.0,7.0,7.0,17.0,7.0
1659,20.0,7.0,7.0,17.0,7.0
1660,20.0,6.0,6.0,18.0,6.0
1661,20.0,6.0,6.0,18.0,6.0
1662,20.0,9.0,9.0,17.0,9.0
1663,20.0,9.0,9.0,17.0,9.0
1664,20.0,8.0,8.0,18.0,8.0
1665,20.0,8.0,8.0,18.0,8.0
1666,20.0,5.0,5.0,20.0,5.0
1667,20.0,5.0,5.0,20.0,5.0
1668,20.0,7.0,7.0,20.0,7.0
1669,20.0,7.0,7.0,20.0,7.0
1670,20.0,5.0,5.0,19.0,5.0
1671,20.0,5.0,5.0,19.0,5.0
1672,20.0,4.0,4.0,17.0,4.0
1673,20.0,4.0,4.0,17.0,4.0
1674,20.0,4.0,4.0,18.0,4.0
1675,20.0,4.0,4.0,18.0,4.0
1676,20.0,7.0,7.0,16.0,7.0
1677,20.0,6.0,6.0,16.0,6.0
1678,20.0,9.0,9.0,16.0,9.0
1679,20.0,7.0,7.0,16.0,7.0
1680,20.0,7.0,7.0,16.0,7.0
1681,20.0,8.0,8.0,16.0,8.0
1682,20.0,8.0,8.0,16.0,8.0
1683,20.0,8.0,8.0,17.0,8.0
1684,20.0,8.0,8.0,17.0,8.0
1685,20.0,10.0,10.0,15.0,10.0
1686,20.0,10.0,10.0,15.0,10.0
1687,20.0,9.0,9.0,15.0,9.0
1688,20.0,10.0,10.0,15.0,10.0
1689,20.0,10.0,10.0,15.0,10.0
1690,20.0,9.0,9.0,16.0,9.0
1691,20.0,9.0,9.0,16.0,9.0
1692,20.0,6.0,6.0,19.0,6.0
1693,20.0,6.0,6.0,19.0,6.0
1694,20.0,10.0,10.0,16.0,10.0
1695,20.0,10.0,10.0,16.0,10.0
1696,20.0,10.0,10.0,16.0,10.0
1697,20.0,10.0,10.0,16.0,10.0
1698,20.0,10.0,10.0,16.0,10.0
1699,20.0,8.0,8.0,16.0,8.0
1700,20.0,8.0,8.0,16.0,8.0
1701,20.0,8.0,8.0,16.0,8.0
1702,20.0,8.0,8.0,16.0,8.0
1703,20.0,8.0,8.0,16.0,8.0
1704,20.0,8.0,8.0,16.0,8.0
1705,20.0,8.0,8.0,16.0,8.0
1706,20.0,6.0,6.0,15.0,6.0
1707,20.0,6.0,6.0,15.0,6.0
1708,20.0,6.0,6.0,15.0,6.0
1709,20.0,6.0,6.0,15.0,6.0
1710,20.0,6.0,6.0,15.0,6.0
1711,20.0,6.0,6.0,15.0,6.0
1712,20.0,6.0,6.0,15.0,6.0
1713,20.0,6.0,6.0,15.0,6.0
1714,20.0,6.0,6.0,15.0,6.0
1715,20.0,6.0,6.0,15.0,6.0
1716,20.0,6.0,6.0,15.0,6.0
1717,20.0,6.0,6.0,15.0,6.0
1718,20.0,5.0,5.0,16.0,5.0
1719,20.0,5.0,5.0,16.0,5.0
1720,20.0,5.0,5.0,16.0,5.0
1721,20.0,5.0,5.0,16.0,5.0
1722,20.0,5.0,5.0,16.0,5.0
1723,20.0,5.0,5.0,16.0,5.0
1724,20.0,5.0,5.0,16.0,5.0
1725,20.0,7.0,7.0,16.0,7.0
1726,20.0,7.0,7.0,16.0,7.0
1727,20.0,7.0,7.0,16.0,7.0
1728,20.0,7.0,7.0,16.0,7.0
1729,20.0,7.0,7.0,16.0,7.0
1730,20.0,7.0,7.0,16.0,7.0
1731,20.0,7.0,7.0,16.0,7.0
1732,20.0,12.0,12.0,19.0,12.0
1733,20.0,12.0,12.0,19.0,12.0
1734,20.0,12.0,12.0,19.0,12.0
1735,20.0,12.0,12.0,19.0,12.0
1736,20.0,12.0,12.0,19.0,12.0
1737,20.0,12.0,12.0,19.0,12.0
1738,20.0,12.0,12.0,19.0,12.0
1739,20.0,8.0,8.0,19.0,8.0
1740,20.0,8.0,8.0,19.0,8.0
1741,20.0,8.0,8.0,19.0,8.0
1742,20.0,8.0,8.0,19.0,8.0
1743,20.0,8.0,8.0,19.0,8.0
1744,20.0,8.0,8.0,19.0,8.0
1745,20.0,8.0,8.0,19.0,8.0
1746,20.0,12.0,12.0,18.0,12.0
1747,20.0,12.0,12.0,18.0,12.0
1748,20.0,12.0,12.0,18.0,12.0
1749,20.0,12.0,12.0,18.0,12.0
1750,20.0,12.0,12.0,18.0,12.0
1751,20.0,12.0,12.0,18.0,12.0
1752,20.0,12.0,12.0,18.0,12.0
1753,20.0,5.0,5.0,18.0,5.0
1754,20.0,5.0,5.0,18.0,5.0
1755,20.0,5.0,5.0,18.0,5.0
1756,20.0,5.0,5.0,18.0,5.0
1757,20.0,5.0,5.0,18.0,5.0
1758,20.0,5.0,5.0,18.0,5.0
1759,20.0,5.0,5.0,18.0,5.0
1760,20.0,8.0,8.0,18.0,8.0
1761,20.0,8.0,8.0,18.0,8.0
1762,20.0,8.0,8.0,18.0,8.0
1763,20.0,8.0,8.0,18.0,8.0
1764,20.0,8.0,8.0,18.0,8.0
1765,20.0,8.0,8.0,18.0,8.0
1766,20.0,2.0,2.0,19.0,2.0
1767,20.0,2.0,2.0,19.0,2.0
1768,20.0,2.0,2.0,19.0,2.0
1769,20.0,2.0,2.0,19.0,2.0
1770,20.0,2.0,2.0,19.0,2.0
1771,20.0,2.0,2.0,19.0,2.0
1772,20.0,5.0,5.0,17.0,5.0
1773,20.0,5.0,5.0,17.0,5.0
1774,20.0,5.0,5.0,17.0,5.0
1775,20.0,5.0,5.0,17.0,5.0
1776,20.0,5.0,5.0,17.0,5.0
1777,20.0,5.0,5.0,17.0,5.0
1778,20.0,5.0,5.0,18.0,5.0
1779,20.0,5.0,5.0,18.0,5.0
1780,20.0,5.0,5.0,18.0,5.0
1781,20.0,5.0,5.0,18.0,5.0
1782,20.0,5.0,5.0,18.0,5.0
1783,20.0,5.0,5.0,18.0,5.0
1784,20.0,7.0,7.0,16.0,7.0
1785,20.0,7.0,7.0,16.0,7.0
1786,20.0,7.0,7.0,16.0,7.0
1787,20.0,7.0,7.0,16.0,7.0
1788,20.0,8.0,8.0,16.0,8.0
1789,20.0,8.0,8.0,16.0,8.0
1790,20.0,8.0,8.0,16.0,8.0
1791,20.0,8.0,8.0,16.0,8.0
1792,20.0,8.0,8.0,16.0,8.0
1793,20.0,8.0,8.0,16.0,8.0
1794,20.0,6.0,6.0,16.0,6.0
1795,20.0,6.0,6.0,16.0,6.0
1796,20.0,6.0,6.0,16.0,6.0
1797,20.0,6.0,6.0,16.0,6.0
1798,20.0,6.0,6.0,16.0,6.0
1799,20.0,6.0,6.0,16.0,6.0
1800,20.0,6.0,6.0,16.0,6.0
1801,20.0,7.0,7.0,16.0,7.0
1802,20.0,7.0,7.0,16.0,7.0
1803,20.0,7.0,7.0,16.0,7.0
1804,20.0,7.0,7.0,16.0,7.0
1805,20.0,7.0,7.0,16.0,7.0
1806,20.0,7.0,7.0,16.0,7.0
1807,20.0,7.0,7.0,16.0,7.0
1808,20.0,8.0,8.0,16.0,8.0
1809,20.0,8.0,8.0,16.0,8.0
1810,20.0,8.0,8.0,16.0,8.0
1811,20.0,8.0,8.0,16.0,8.0
1812,20.0,8.0,8.0,16.0,8.0
1813,20.0,8.0,8.0,16.0,8.0
1814,20.0,6.0,6.0,16.0,6.0
1815,20.0,6.0,6.0,16.0,6.0
1816,20.0,6.0,6.0,16.0,6.0
1817,20.0,6.0,6.0,16.0,6.0
1818,20.0,6.0,6.0,16.0,6.0
1819,20.0,6.0,6.0,16.0,6.0
1820,20.0,6.0,6.0,16.0,6.0
1821,20.0,6.0,6.0,16.0,6.0
1822,20.0,6.0,6.0,16.0,6.0
1823,20.0,6.0,6.0,16.0,6.0
1824,20.0,6.0,6.0,16.0,6.0
1825,20.0,6.0,6.0,16.0,6.0
1826,20.0,6.0,6.0,16.0,6.0
1827,20.0,6.0,6.0,16.0,6.0
1828,20.0,6.0,6.0,16.0,6.0
1829,20.0,6.0,6.0,16.0,6.0
1830,20.0,6.0,6.0,16.0,6.0
1831,20.0,6.0,6.0,16.0,6.0
1832,20.0,6.0,6.0,16.0,6.0
1833,20.0,6.0,6.0,16.0,6.0
1834,20.0,6.0,6.0,16.0,6.0
1835,20.0,9.0,9.0,19.0,9.0
1836,20.0,9.0,9.0,19.0,9.0
1837,20.0,9.0,9.0,19.0,9.0
1838,20.0,9.0,9.0,19.0,9.0
1839,20.0,9.0,9.0,19.0,9.0
1840,20.0,9.0,9.0,19.0,9.0
1841,20.0,9.0,9.0,19.0,9.0
1842,20.0,8.0,8.0,20.0,8.0
1843,20.0,8.0,8.0,20.0,8.0
1844,20.0,8.0,8.0,20.0,8.0
1845,20.0,8.0,8.0,20.0,8.0
1846,20.0,8.0,8.0,20.0,8.0
1847,20.0,8.0,8.0,20.0,8.0
1848,20.0,8.0,8.0,20.0,8.0
1849,20.0,12.0,12.0,17.0,12.0
1850,20.0,12.0,12.0,17.0,12.0
1851,20.0,12.0,12.0,17.0,12.0
1852,20.0,12.0,12.0,17.0,12.0
1853,20.0,12.0,12.0,17.0,12.0
1854,20.0,12.0,12.0,16.0,12.0
1855,20.0,12.0,12.0,16.0,12.0
1856,20.0,12.0,12.0,16.0,12.0
1857,20.0,12.0,12.0,16.0,12.0
1858,20.0,13.0,13.0,18.0,13.0
1859,20.0,13.0,13.0,18.0,13.0
1860,20.0,14.0,14.0,18.0,14.0
1861,20.0,14.0,14.0,18.0,14.0
1862,20.0,14.0,14.0,18.0,14.0
1863,20.0,13.0,13.0,18.0,13.0
