,sst,chl,kd_490,par,Zeu
634,28.0,2.0,2.0,25.0,2.0
635,28.0,2.0,2.0,25.0,2.0
636,28.0,2.0,2.0,25.0,2.0
637,28.0,2.0,2.0,25.0,2.0
638,28.0,2.0,2.0,25.0,2.0
639,28.0,2.0,2.0,25.0,2.0
640,28.0,2.0,2.0,25.0,2.0
641,28.0,2.0,2.0,25.0,2.0
642,28.0,2.0,2.0,25.0,2.0
643,28.0,2.0,2.0,25.0,2.0
644,28.0,2.0,2.0,25.0,2.0
645,28.0,2.0,2.0,25.0,2.0
646,28.0,2.0,2.0,25.0,2.0
647,28.0,2.0,2.0,25.0,2.0
648,28.0,2.0,2.0,28.0,2.0
649,28.0,2.0,2.0,28.0,2.0
650,28.0,2.0,2.0,28.0,2.0
651,28.0,2.0,2.0,28.0,2.0
652,28.0,2.0,2.0,28.0,2.0
653,28.0,2.0,2.0,28.0,2.0
654,28.0,3.0,3.0,28.0,3.0
655,28.0,3.0,3.0,28.0,3.0
656,28.0,3.0,3.0,28.0,3.0
657,28.0,3.0,3.0,28.0,3.0
658,28.0,3.0,3.0,28.0,3.0
659,28.0,3.0,3.0,28.0,3.0
660,28.0,3.0,3.0,28.0,3.0
661,28.0,4.0,4.0,28.0,4.0
662,28.0,4.0,4.0,28.0,4.0
663,28.0,4.0,4.0,28.0,4.0
664,28.0,4.0,4.0,28.0,4.0
665,28.0,4.0,4.0,28.0,4.0
666,28.0,4.0,4.0,28.0,4.0
667,28.0,4.0,4.0,28.0,4.0
668,28.0,4.0,4.0,28.0,4.0
669,28.0,4.0,4.0,28.0,4.0
670,28.0,4.0,4.0,28.0,4.0
671,28.0,4.0,4.0,28.0,4.0
672,28.0,4.0,4.0,28.0,4.0
673,28.0,4.0,4.0,28.0,4.0
674,28.0,4.0,4.0,28.0,4.0
675,28.0,4.0,4.0,28.0,4.0
676,28.0,4.0,4.0,28.0,4.0
677,28.0,4.0,4.0,28.0,4.0
678,28.0,4.0,4.0,28.0,4.0
679,28.0,4.0,4.0,28.0,4.0
680,28.0,6.0,6.0,28.0,6.0
681,28.0,6.0,6.0,28.0,6.0
682,28.0,6.0,6.0,28.0,6.0
683,28.0,6.0,6.0,28.0,6.0
684,28.0,6.0,6.0,28.0,6.0
685,28.0,6.0,6.0,28.0,6.0
686,28.0,6.0,6.0,28.0,6.0
687,28.0,9.0,9.0,28.0,9.0
688,28.0,9.0,9.0,28.0,9.0
689,28.0,9.0,9.0,28.0,9.0
690,28.0,9.0,9.0,28.0,9.0
691,28.0,9.0,9.0,28.0,9.0
692,28.0,9.0,9.0,28.0,9.0
693,28.0,2.0,2.0,28.0,2.0
694,28.0,2.0,2.0,28.0,2.0
695,28.0,2.0,2.0,28.0,2.0
696,28.0,2.0,2.0,28.0,2.0
697,28.0,2.0,2.0,28.0,2.0
698,28.0,2.0,2.0,28.0,2.0
699,28.0,2.0,2.0,28.0,2.0
700,28.0,4.0,4.0,13.0,4.0
701,28.0,5.0,5.0,27.0,5.0
702,28.0,1.0,1.0,8.0,1.0
703,28.0,3.0,3.0,27.0,3.0
704,28.0,6.0,6.0,27.0,6.0
705,28.0,2.0,2.0,27.0,2.0
706,28.0,9.0,9.0,27.0,9.0
707,28.0,7.0,7.0,26.0,7.0
708,28.0,4.0,4.0,26.0,4.0
709,28.0,6.0,6.0,26.0,6.0
710,28.0,6.0,6.0,26.0,6.0
711,28.0,6.0,6.0,26.0,6.0
712,28.0,9.0,9.0,27.0,9.0
713,28.0,5.0,5.0,27.0,5.0
714,28.0,14.0,14.0,27.0,14.0
715,28.0,10.0,10.0,27.0,10.0
716,28.0,0.0,0.0,27.0,0.0
717,28.0,8.0,8.0,27.0,8.0
718,28.0,8.0,8.0,27.0,8.0
719,28.0,8.0,8.0,28.0,8.0
720,28.0,3.0,3.0,28.0,3.0
721,28.0,4.0,4.0,28.0,4.0
722,28.0,7.0,7.0,28.0,7.0
723,28.0,8.0,8.0,28.0,8.0
724,28.0,8.0,8.0,28.0,8.0
725,28.0,9.0,9.0,28.0,9.0
726,28.0,11.0,11.0,28.0,11.0
727,28.0,11.0,11.0,28.0,11.0
728,28.0,7.0,7.0,28.0,7.0
729,28.0,9.0,9.0,28.0,9.0
730,28.0,2.0,2.0,28.0,2.0
731,28.0,4.0,4.0,28.0,4.0
732,28.0,3.0,3.0,28.0,3.0
733,28.0,6.0,6.0,28.0,6.0
734,28.0,4.0,4.0,28.0,4.0
735,28.0,6.0,6.0,28.0,6.0
736,28.0,2.0,2.0,28.0,2.0
737,28.0,3.0,3.0,28.0,3.0
738,28.0,4.0,4.0,28.0,4.0
739,28.0,6.0,6.0,28.0,6.0
740,28.0,2.0,2.0,28.0,2.0
741,28.0,8.0,8.0,28.0,8.0
742,28.0,6.0,6.0,28.0,6.0
743,28.0,5.0,5.0,28.0,5.0
744,28.0,5.0,5.0,28.0,5.0
745,28.0,2.0,2.0,28.0,2.0
746,28.0,7.0,7.0,28.0,7.0
747,28.0,5.0,5.0,28.0,5.0
748,28.0,5.0,5.0,28.0,5.0
749,28.0,7.0,7.0,28.0,7.0
750,28.0,6.0,6.0,28.0,6.0
751,28.0,1.0,1.0,28.0,1.0
752,28.0,3.0,3.0,28.0,3.0
753,28.0,3.0,3.0,28.0,3.0
754,28.0,0.0,0.0,28.0,0.0
755,28.0,0.0,0.0,28.0,0.0
756,28.0,3.0,3.0,28.0,3.0
757,28.0,1.0,1.0,28.0,1.0
758,28.0,3.0,3.0,28.0,3.0
759,28.0,8.0,8.0,25.0,8.0
760,28.0,7.0,7.0,25.0,7.0
761,28.0,9.0,9.0,25.0,9.0
762,28.0,10.0,10.0,25.0,10.0
763,28.0,6.0,6.0,26.0,6.0
764,28.0,10.0,10.0,26.0,10.0
765,28.0,8.0,8.0,27.0,8.0
766,28.0,8.0,8.0,27.0,8.0
767,28.0,8.0,8.0,27.0,8.0
768,28.0,9.0,9.0,27.0,9.0
769,28.0,8.0,8.0,28.0,8.0
770,28.0,9.0,9.0,28.0,9.0
771,28.0,10.0,10.0,28.0,10.0
772,28.0,9.0,9.0,28.0,9.0
773,28.0,9.0,9.0,28.0,9.0
774,28.0,9.0,9.0,28.0,9.0
775,28.0,8.0,8.0,28.0,8.0
776,28.0,11.0,11.0,28.0,11.0
777,28.0,9.0,9.0,28.0,9.0
778,28.0,9.0,9.0,28.0,9.0
779,28.0,5.0,5.0,28.0,5.0
780,28.0,4.0,4.0,28.0,4.0
781,28.0,3.0,3.0,28.0,3.0
782,28.0,6.0,6.0,28.0,6.0
783,28.0,14.0,14.0,28.0,14.0
784,28.0,14.0,14.0,28.0,14.0
785,28.0,10.0,10.0,28.0,10.0
786,28.0,6.0,6.0,28.0,6.0
787,28.0,12.0,12.0,28.0,12.0
788,28.0,7.0,7.0,28.0,7.0
789,28.0,4.0,4.0,28.0,4.0
790,28.0,6.0,6.0,28.0,6.0
791,28.0,7.0,7.0,28.0,7.0
792,28.0,7.0,7.0,28.0,7.0
793,28.0,8.0,8.0,28.0,8.0
794,28.0,9.0,9.0,28.0,9.0
795,28.0,10.0,10.0,28.0,10.0
796,28.0,12.0,12.0,28.0,12.0
797,28.0,4.0,4.0,28.0,4.0
798,28.0,6.0,6.0,28.0,6.0
799,28.0,6.0,6.0,28.0,6.0
800,28.0,2.0,2.0,28.0,2.0
801,28.0,10.0,10.0,28.0,10.0
802,28.0,4.0,4.0,28.0,4.0
803,28.0,6.0,6.0,28.0,6.0
804,28.0,9.0,9.0,28.0,9.0
805,28.0,8.0,8.0,28.0,8.0
806,28.0,1.0,1.0,28.0,1.0
807,28.0,2.0,2.0,28.0,2.0
808,28.0,3.0,3.0,28.0,3.0
809,28.0,3.0,3.0,28.0,3.0
810,28.0,3.0,3.0,28.0,3.0
811,28.0,9.0,9.0,28.0,9.0
812,28.0,6.0,6.0,28.0,6.0
813,28.0,9.0,9.0,28.0,9.0
814,28.0,8.0,8.0,28.0,8.0
815,28.0,8.0,8.0,28.0,8.0
816,28.0,8.0,8.0,28.0,8.0
817,28.0,12.0,12.0,28.0,12.0
818,28.0,7.0,7.0,28.0,7.0
819,28.0,10.0,10.0,0.0,10.0
820,28.0,9.0,9.0,28.0,9.0
821,28.0,6.0,6.0,16.0,6.0
822,28.0,6.0,6.0,28.0,6.0
823,28.0,17.0,17.0,28.0,17.0
824,28.0,9.0,9.0,28.0,9.0
825,28.0,11.0,11.0,28.0,11.0
826,28.0,11.0,11.0,28.0,11.0
827,28.0,16.0,16.0,28.0,16.0
828,28.0,21.0,21.0,28.0,21.0
829,28.0,18.0,18.0,28.0,18.0
830,28.0,18.0,18.0,28.0,18.0
831,28.0,12.0,12.0,28.0,12.0
832,28.0,9.0,9.0,28.0,9.0
833,28.0,11.0,11.0,28.0,11.0
834,28.0,8.0,8.0,11.0,8.0
835,28.0,11.0,11.0,28.0,11.0
836,28.0,6.0,6.0,28.0,6.0
837,28.0,7.0,7.0,15.0,7.0
838,28.0,9.0,9.0,28.0,9.0
839,28.0,9.0,9.0,28.0,9.0
840,28.0,10.0,10.0,28.0,10.0
841,28.0,9.0,9.0,28.0,9.0
842,28.0,8.0,8.0,28.0,8.0
843,28.0,6.0,6.0,28.0,6.0
844,28.0,7.0,7.0,28.0,7.0
845,28.0,12.0,12.0,28.0,12.0
846,28.0,9.0,9.0,28.0,9.0
847,28.0,6.0,6.0,28.0,6.0
848,28.0,10.0,10.0,28.0,10.0
849,28.0,12.0,12.0,28.0,12.0
850,28.0,10.0,10.0,28.0,10.0
851,28.0,6.0,6.0,28.0,6.0
852,28.0,8.0,8.0,28.0,8.0
853,28.0,12.0,12.0,28.0,12.0
854,28.0,7.0,7.0,5.0,7.0
855,28.0,9.0,9.0,28.0,9.0
856,28.0,5.0,5.0,28.0,5.0
857,28.0,5.0,5.0,28.0,5.0
858,28.0,4.0,4.0,28.0,4.0
859,28.0,6.0,6.0,28.0,6.0
860,28.0,7.0,7.0,28.0,7.0
861,28.0,4.0,4.0,28.0,4.0
862,28.0,9.0,9.0,28.0,9.0
863,28.0,10.0,10.0,28.0,10.0
864,28.0,14.0,14.0,28.0,14.0
865,28.0,8.0,8.0,28.0,8.0
866,28.0,3.0,3.0,28.0,3.0
867,28.0,12.0,12.0,28.0,12.0
868,28.0,3.0,3.0,28.0,3.0
869,28.0,4.0,4.0,28.0,4.0
870,28.0,3.0,3.0,28.0,3.0
871,28.0,3.0,3.0,28.0,3.0
872,28.0,5.0,5.0,28.0,5.0
873,28.0,4.0,4.0,28.0,4.0
874,28.0,3.0,3.0,28.0,3.0
875,28.0,6.0,6.0,28.0,6.0
876,28.0,4.0,4.0,28.0,4.0
877,28.0,7.0,7.0,28.0,7.0
878,28.0,9.0,9.0,28.0,9.0
879,28.0,2.0,2.0,28.0,2.0
880,28.0,3.0,3.0,28.0,3.0
881,28.0,2.0,2.0,28.0,2.0
882,28.0,7.0,7.0,12.0,7.0
883,28.0,2.0,2.0,28.0,2.0
884,28.0,4.0,4.0,28.0,4.0
885,28.0,9.0,9.0,28.0,9.0
886,28.0,2.0,2.0,28.0,2.0
887,28.0,2.0,2.0,28.0,2.0
888,28.0,4.0,4.0,18.0,4.0
889,28.0,4.0,4.0,28.0,4.0
890,28.0,6.0,6.0,28.0,6.0
891,28.0,13.0,13.0,28.0,13.0
892,28.0,13.0,13.0,28.0,13.0
893,28.0,10.0,10.0,28.0,10.0
894,28.0,3.0,3.0,28.0,3.0
895,28.0,10.0,10.0,28.0,10.0
896,28.0,11.0,11.0,28.0,11.0
897,28.0,11.0,11.0,28.0,11.0
898,28.0,7.0,7.0,28.0,7.0
899,28.0,13.0,13.0,28.0,13.0
900,28.0,15.0,15.0,28.0,15.0
901,28.0,17.0,17.0,28.0,17.0
902,28.0,2.0,2.0,28.0,2.0
903,28.0,1.0,1.0,28.0,1.0
904,28.0,5.0,5.0,28.0,5.0
905,28.0,5.0,5.0,28.0,5.0
906,28.0,1.0,1.0,28.0,1.0
907,28.0,11.0,11.0,28.0,11.0
908,28.0,0.0,0.0,28.0,0.0
909,28.0,1.0,1.0,28.0,1.0
910,28.0,2.0,2.0,28.0,2.0
911,28.0,0.0,0.0,28.0,0.0
912,28.0,3.0,3.0,28.0,3.0
913,28.0,8.0,8.0,28.0,8.0
914,28.0,6.0,6.0,28.0,6.0
915,28.0,6.0,6.0,28.0,6.0
916,28.0,15.0,15.0,27.0,15.0
917,28.0,15.0,15.0,27.0,15.0
918,28.0,12.0,12.0,28.0,12.0
919,28.0,12.0,12.0,28.0,12.0
920,28.0,12.0,12.0,28.0,12.0
921,28.0,7.0,7.0,28.0,7.0
922,28.0,7.0,7.0,28.0,7.0
923,28.0,7.0,7.0,28.0,7.0
924,28.0,5.0,5.0,28.0,5.0
925,28.0,5.0,5.0,28.0,5.0
926,28.0,5.0,5.0,28.0,5.0
927,28.0,2.0,2.0,28.0,2.0
928,28.0,2.0,2.0,28.0,2.0
929,28.0,2.0,2.0,28.0,2.0
930,28.0,5.0,5.0,28.0,5.0
931,28.0,5.0,5.0,28.0,5.0
932,28.0,5.0,5.0,28.0,5.0
933,28.0,0.0,0.0,0.0,0.0
934,28.0,0.0,0.0,0.0,0.0
935,28.0,0.0,0.0,0.0,0.0
936,28.0,0.0,0.0,0.0,0.0
937,28.0,0.0,0.0,0.0,0.0
938,28.0,0.0,0.0,0.0,0.0
939,28.0,1.0,1.0,0.0,1.0
940,28.0,1.0,1.0,0.0,1.0
941,28.0,1.0,1.0,0.0,1.0
942,28.0,1.0,1.0,0.0,1.0
943,28.0,0.0,0.0,0.0,0.0
944,28.0,0.0,0.0,0.0,0.0
945,28.0,12.0,12.0,8.0,12.0
946,28.0,12.0,12.0,8.0,12.0
947,28.0,12.0,12.0,8.0,12.0
948,28.0,12.0,12.0,8.0,12.0
949,28.0,13.0,13.0,28.0,13.0
950,28.0,13.0,13.0,28.0,13.0
951,28.0,13.0,13.0,28.0,13.0
952,28.0,13.0,13.0,28.0,13.0
953,28.0,6.0,6.0,28.0,6.0
954,28.0,6.0,6.0,28.0,6.0
955,28.0,6.0,6.0,28.0,6.0
956,28.0,0.0,0.0,0.0,0.0
957,28.0,0.0,0.0,0.0,0.0
958,28.0,6.0,6.0,0.0,6.0
959,28.0,6.0,6.0,0.0,6.0
960,28.0,6.0,6.0,0.0,6.0
961,28.0,10.0,10.0,24.0,10.0
962,28.0,10.0,10.0,24.0,10.0
963,28.0,10.0,10.0,24.0,10.0
964,28.0,10.0,10.0,24.0,10.0
965,28.0,10.0,10.0,24.0,10.0
966,28.0,10.0,10.0,24.0,10.0
967,28.0,10.0,10.0,24.0,10.0
968,28.0,10.0,10.0,24.0,10.0
969,28.0,10.0,10.0,24.0,10.0
970,28.0,7.0,7.0,25.0,7.0
971,28.0,7.0,7.0,25.0,7.0
972,28.0,7.0,7.0,25.0,7.0
973,28.0,7.0,7.0,25.0,7.0
974,28.0,7.0,7.0,25.0,7.0
975,28.0,7.0,7.0,25.0,7.0
976,28.0,7.0,7.0,25.0,7.0
977,28.0,7.0,7.0,25.0,7.0
978,28.0,7.0,7.0,25.0,7.0
979,28.0,8.0,8.0,25.0,8.0
980,28.0,8.0,8.0,25.0,8.0
981,28.0,8.0,8.0,25.0,8.0
982,28.0,8.0,8.0,25.0,8.0
983,28.0,8.0,8.0,25.0,8.0
984,28.0,8.0,8.0,25.0,8.0
985,28.0,8.0,8.0,25.0,8.0
986,28.0,8.0,8.0,25.0,8.0
987,28.0,5.0,5.0,24.0,5.0
988,28.0,5.0,5.0,24.0,5.0
989,28.0,5.0,5.0,24.0,5.0
990,28.0,5.0,5.0,24.0,5.0
991,28.0,5.0,5.0,24.0,5.0
992,28.0,5.0,5.0,24.0,5.0
993,28.0,5.0,5.0,24.0,5.0
994,28.0,5.0,5.0,24.0,5.0
995,28.0,5.0,5.0,24.0,5.0
996,28.0,8.0,8.0,27.0,8.0
997,28.0,8.0,8.0,27.0,8.0
998,28.0,8.0,8.0,27.0,8.0
999,28.0,8.0,8.0,27.0,8.0
1000,28.0,8.0,8.0,27.0,8.0
1001,28.0,8.0,8.0,27.0,8.0
1002,28.0,8.0,8.0,27.0,8.0
1003,28.0,8.0,8.0,27.0,8.0
1004,28.0,8.0,8.0,27.0,8.0
1005,28.0,8.0,8.0,28.0,8.0
1006,28.0,8.0,8.0,28.0,8.0
1007,28.0,8.0,8.0,28.0,8.0
1008,28.0,8.0,8.0,28.0,8.0
1009,28.0,8.0,8.0,28.0,8.0
1010,28.0,8.0,8.0,28.0,8.0
1011,28.0,8.0,8.0,28.0,8.0
1012,28.0,8.0,8.0,28.0,8.0
1013,28.0,8.0,8.0,28.0,8.0
1014,28.0,9.0,9.0,28.0,9.0
1015,28.0,9.0,9.0,28.0,9.0
1016,28.0,9.0,9.0,28.0,9.0
1017,28.0,9.0,9.0,28.0,9.0
1018,28.0,9.0,9.0,28.0,9.0
1019,28.0,9.0,9.0,28.0,9.0
1020,28.0,9.0,9.0,28.0,9.0
1021,28.0,9.0,9.0,28.0,9.0
1022,28.0,9.0,9.0,28.0,9.0
1023,28.0,8.0,8.0,27.0,8.0
1024,28.0,8.0,8.0,27.0,8.0
1025,28.0,8.0,8.0,27.0,8.0
1026,28.0,8.0,8.0,27.0,8.0
1027,28.0,8.0,8.0,27.0,8.0
1028,28.0,8.0,8.0,27.0,8.0
1029,28.0,8.0,8.0,27.0,8.0
1030,28.0,8.0,8.0,27.0,8.0
1031,28.0,13.0,13.0,23.0,13.0
1032,28.0,13.0,13.0,23.0,13.0
1033,28.0,13.0,13.0,23.0,13.0
1034,28.0,13.0,13.0,23.0,13.0
1035,28.0,13.0,13.0,23.0,13.0
1036,28.0,13.0,13.0,23.0,13.0
1037,28.0,13.0,13.0,23.0,13.0
1038,28.0,13.0,13.0,23.0,13.0
1039,28.0,13.0,13.0,23.0,13.0
1040,28.0,12.0,12.0,24.0,12.0
1041,28.0,12.0,12.0,24.0,12.0
1042,28.0,12.0,12.0,24.0,12.0
1043,28.0,12.0,12.0,24.0,12.0
1044,28.0,12.0,12.0,24.0,12.0
1045,28.0,12.0,12.0,24.0,12.0
1046,28.0,12.0,12.0,24.0,12.0
1047,28.0,12.0,12.0,24.0,12.0
1048,28.0,12.0,12.0,24.0,12.0
1049,28.0,15.0,15.0,21.0,15.0
1050,28.0,15.0,15.0,21.0,15.0
1051,28.0,15.0,15.0,21.0,15.0
1052,28.0,15.0,15.0,21.0,15.0
1053,28.0,15.0,15.0,21.0,15.0
1054,28.0,15.0,15.0,21.0,15.0
1055,28.0,15.0,15.0,21.0,15.0
1056,28.0,15.0,15.0,21.0,15.0
1057,28.0,15.0,15.0,21.0,15.0
1058,28.0,15.0,15.0,20.0,15.0
1059,28.0,15.0,15.0,20.0,15.0
1060,28.0,15.0,15.0,20.0,15.0
1061,28.0,15.0,15.0,20.0,15.0
1062,28.0,15.0,15.0,20.0,15.0
1063,28.0,15.0,15.0,20.0,15.0
1064,28.0,15.0,15.0,20.0,15.0
1065,28.0,15.0,15.0,20.0,15.0
1066,28.0,15.0,15.0,20.0,15.0
1067,28.0,18.0,18.0,21.0,18.0
1068,28.0,18.0,18.0,21.0,18.0
1069,28.0,18.0,18.0,21.0,18.0
1070,28.0,18.0,18.0,21.0,18.0
1071,28.0,18.0,18.0,21.0,18.0
1072,28.0,18.0,18.0,21.0,18.0
1073,28.0,18.0,18.0,21.0,18.0
1074,28.0,18.0,18.0,21.0,18.0
1075,28.0,18.0,18.0,21.0,18.0
1076,28.0,18.0,18.0,21.0,18.0
1077,28.0,18.0,18.0,21.0,18.0
1078,28.0,18.0,18.0,21.0,18.0
1079,28.0,18.0,18.0,21.0,18.0
1080,28.0,18.0,18.0,21.0,18.0
1081,28.0,18.0,18.0,21.0,18.0
1082,28.0,18.0,18.0,21.0,18.0
1083,28.0,18.0,18.0,21.0,18.0
1084,28.0,18.0,18.0,21.0,18.0
1085,28.0,16.0,16.0,24.0,16.0
1086,28.0,16.0,16.0,24.0,16.0
1087,28.0,16.0,16.0,24.0,16.0
1088,28.0,16.0,16.0,24.0,16.0
1089,28.0,16.0,16.0,24.0,16.0
1090,28.0,16.0,16.0,24.0,16.0
1091,28.0,10.0,10.0,27.0,10.0
1092,28.0,10.0,10.0,27.0,10.0
1093,28.0,10.0,10.0,27.0,10.0
1094,28.0,10.0,10.0,27.0,10.0
1095,28.0,10.0,10.0,27.0,10.0
1096,28.0,10.0,10.0,27.0,10.0
1097,28.0,10.0,10.0,27.0,10.0
1098,28.0,10.0,10.0,27.0,10.0
1099,28.0,4.0,4.0,26.0,4.0
1100,28.0,4.0,4.0,26.0,4.0
1101,28.0,4.0,4.0,26.0,4.0
1102,28.0,4.0,4.0,26.0,4.0
1103,28.0,4.0,4.0,26.0,4.0
1104,28.0,4.0,4.0,26.0,4.0
1105,28.0,4.0,4.0,26.0,4.0
1106,28.0,4.0,4.0,26.0,4.0
1107,28.0,4.0,4.0,26.0,4.0
1108,28.0,8.0,8.0,27.0,8.0
1109,28.0,8.0,8.0,27.0,8.0
1110,28.0,8.0,8.0,27.0,8.0
1111,28.0,8.0,8.0,27.0,8.0
1112,28.0,8.0,8.0,27.0,8.0
1113,28.0,8.0,8.0,27.0,8.0
1114,28.0,8.0,8.0,27.0,8.0
1115,28.0,8.0,8.0,27.0,8.0
1116,28.0,8.0,8.0,27.0,8.0
1117,28.0,7.0,7.0,24.0,7.0
1118,28.0,7.0,7.0,24.0,7.0
1119,28.0,7.0,7.0,24.0,7.0
1120,28.0,7.0,7.0,24.0,7.0
1121,28.0,7.0,7.0,24.0,7.0
1122,28.0,7.0,7.0,24.0,7.0
1123,28.0,7.0,7.0,24.0,7.0
1124,28.0,7.0,7.0,24.0,7.0
1125,28.0,7.0,7.0,24.0,7.0
1126,28.0,9.0,9.0,26.0,9.0
1127,28.0,9.0,9.0,26.0,9.0
1128,28.0,9.0,9.0,26.0,9.0
1129,28.0,9.0,9.0,26.0,9.0
1130,28.0,9.0,9.0,26.0,9.0
1131,28.0,9.0,9.0,26.0,9.0
1132,28.0,9.0,9.0,26.0,9.0
1133,28.0,9.0,9.0,26.0,9.0
1134,28.0,9.0,9.0,26.0,9.0
1135,28.0,13.0,13.0,26.0,13.0
1136,28.0,13.0,13.0,26.0,13.0
1137,28.0,13.0,13.0,26.0,13.0
1138,28.0,13.0,13.0,26.0,13.0
1139,28.0,13.0,13.0,26.0,13.0
1140,28.0,13.0,13.0,26.0,13.0
1141,28.0,13.0,13.0,26.0,13.0
1142,28.0,13.0,13.0,26.0,13.0
1143,28.0,13.0,13.0,26.0,13.0
1144,28.0,12.0,12.0,24.0,12.0
1145,28.0,12.0,12.0,24.0,12.0
1146,28.0,12.0,12.0,24.0,12.0
1147,28.0,12.0,12.0,24.0,12.0
1148,28.0,12.0,12.0,24.0,12.0
1149,28.0,12.0,12.0,24.0,12.0
1150,28.0,12.0,12.0,24.0,12.0
1151,28.0,12.0,12.0,24.0,12.0
1152,28.0,12.0,12.0,24.0,12.0
1153,28.0,12.0,12.0,24.0,12.0
1154,28.0,12.0,12.0,24.0,12.0
1155,28.0,12.0,12.0,24.0,12.0
1156,28.0,12.0,12.0,24.0,12.0
1157,28.0,12.0,12.0,24.0,12.0
1158,28.0,12.0,12.0,24.0,12.0
1159,28.0,12.0,12.0,24.0,12.0
1160,28.0,12.0,12.0,24.0,12.0
1161,28.0,12.0,12.0,24.0,12.0
1162,28.0,12.0,12.0,22.0,12.0
1163,28.0,12.0,12.0,22.0,12.0
1164,28.0,12.0,12.0,22.0,12.0
1165,28.0,12.0,12.0,22.0,12.0
1166,28.0,12.0,12.0,22.0,12.0
1167,28.0,12.0,12.0,22.0,12.0
1168,28.0,12.0,12.0,22.0,12.0
1169,28.0,12.0,12.0,22.0,12.0
1170,28.0,12.0,12.0,22.0,12.0
1171,28.0,9.0,9.0,24.0,9.0
1172,28.0,9.0,9.0,24.0,9.0
1173,28.0,9.0,9.0,24.0,9.0
1174,28.0,9.0,9.0,24.0,9.0
1175,28.0,9.0,9.0,24.0,9.0
1176,28.0,9.0,9.0,24.0,9.0
1177,28.0,9.0,9.0,24.0,9.0
1178,28.0,9.0,9.0,24.0,9.0
1179,28.0,14.0,14.0,27.0,14.0
1180,28.0,14.0,14.0,27.0,14.0
1181,28.0,14.0,14.0,27.0,14.0
1182,28.0,14.0,14.0,27.0,14.0
1183,28.0,14.0,14.0,27.0,14.0
1184,28.0,14.0,14.0,27.0,14.0
1185,28.0,14.0,14.0,27.0,14.0
1186,28.0,14.0,14.0,27.0,14.0
1187,28.0,12.0,12.0,22.0,12.0
1188,28.0,12.0,12.0,22.0,12.0
1189,28.0,12.0,12.0,22.0,12.0
1190,28.0,12.0,12.0,22.0,12.0
1191,28.0,12.0,12.0,22.0,12.0
1192,28.0,12.0,12.0,22.0,12.0
1193,28.0,12.0,12.0,22.0,12.0
1194,28.0,12.0,12.0,22.0,12.0
1195,28.0,12.0,12.0,22.0,12.0
1196,28.0,15.0,15.0,25.0,15.0
1197,28.0,15.0,15.0,25.0,15.0
1198,28.0,15.0,15.0,25.0,15.0
1199,28.0,15.0,15.0,25.0,15.0
1200,28.0,15.0,15.0,25.0,15.0
1201,28.0,15.0,15.0,25.0,15.0
1202,28.0,15.0,15.0,25.0,15.0
1203,28.0,15.0,15.0,25.0,15.0
1204,28.0,15.0,15.0,25.0,15.0
1205,28.0,15.0,15.0,22.0,15.0
1206,28.0,15.0,15.0,22.0,15.0
1207,28.0,15.0,15.0,22.0,15.0
1208,28.0,15.0,15.0,22.0,15.0
1209,28.0,15.0,15.0,22.0,15.0
1210,28.0,15.0,15.0,22.0,15.0
1211,28.0,15.0,15.0,22.0,15.0
1212,28.0,16.0,16.0,24.0,16.0
1213,28.0,17.0,17.0,25.0,17.0
1214,28.0,17.0,17.0,25.0,17.0
1215,28.0,17.0,17.0,25.0,17.0
1216,28.0,17.0,17.0,25.0,17.0
1217,28.0,17.0,17.0,25.0,17.0
1218,28.0,17.0,17.0,25.0,17.0
1219,28.0,17.0,17.0,25.0,17.0
1220,28.0,17.0,17.0,25.0,17.0
1221,28.0,17.0,17.0,24.0,17.0
1222,28.0,17.0,17.0,24.0,17.0
1223,28.0,17.0,17.0,24.0,17.0
1224,28.0,17.0,17.0,24.0,17.0
1225,28.0,17.0,17.0,24.0,17.0
1226,28.0,17.0,17.0,24.0,17.0
1227,28.0,17.0,17.0,24.0,17.0
1228,28.0,17.0,17.0,24.0,17.0
1229,28.0,17.0,17.0,24.0,17.0
1230,28.0,14.0,14.0,22.0,14.0
1231,28.0,14.0,14.0,22.0,14.0
1232,28.0,14.0,14.0,22.0,14.0
1233,28.0,14.0,14.0,22.0,14.0
1234,28.0,14.0,14.0,22.0,14.0
1235,28.0,14.0,14.0,22.0,14.0
1236,28.0,14.0,14.0,22.0,14.0
1237,28.0,14.0,14.0,22.0,14.0
1238,28.0,14.0,14.0,22.0,14.0
1239,28.0,14.0,14.0,24.0,14.0
1240,28.0,14.0,14.0,24.0,14.0
1241,28.0,14.0,14.0,24.0,14.0
1242,28.0,14.0,14.0,24.0,14.0
1243,28.0,14.0,14.0,24.0,14.0
1244,28.0,14.0,14.0,24.0,14.0
1245,28.0,14.0,14.0,24.0,14.0
1246,28.0,14.0,14.0,24.0,14.0
1247,28.0,14.0,14.0,24.0,14.0
1248,28.0,18.0,18.0,24.0,18.0
1249,28.0,18.0,18.0,24.0,18.0
1250,28.0,18.0,18.0,24.0,18.0
1251,28.0,18.0,18.0,24.0,18.0
1252,28.0,18.0,18.0,24.0,18.0
1253,28.0,18.0,18.0,24.0,18.0
1254,28.0,18.0,18.0,24.0,18.0
1255,28.0,18.0,18.0,24.0,18.0
1256,28.0,18.0,18.0,24.0,18.0
